sentence,source_left,Label,Tag,llm_prediction,llm_error,llm_raw_output
"Cristina Balan, a former engineer at Tesla, has been in a legal battle with the company for a decade after raising safety concerns about a design flaw in Tesla cars. Despite winning a wrongful dismissal case, she was later accused of embezzlement by Tesla, which she denies. Balan is seeking a public apology from Elon Musk and Tesla to clear her name before she dies, as she recently finished breast cancer treatment and fears she may not live to see her case heard in court.",causalprobe.csv,0,1d,noncausal,,"Answer: {""answer"": ""noncausal""}"
"An AI tool called Mia was tested by the NHS and successfully identified tiny signs of breast cancer in 11 women that had been missed by human doctors. The tool analyzed mammograms of over 10,000 women, flagging all those with symptoms as well as the additional 11 cases that doctors did not identify. Mia's ability to detect early-stage cancers that are difficult to spot with the human eye has the potential to significantly impact patient outcomes.",causalprobe.csv,0,1d,noncausal,,"Answer: {""answer"": ""noncausal""}"
"A whistleblower reported safety concerns over the manufacturing of Boeing’s 787 and 777 jets and accused the company of taking shortcuts that could reduce the planes’ lifespan. Boeing is now facing new pressure. The whistleblower, engineer Sam Salehpour, raised concerns about stress on joints linking parts of the body of the jets, affecting over 1,000 planes. Boeing denied the claims, stating that the issues raised do not present any safety concerns.",causalprobe.csv,1,1d,noncausal,,"Answer: {""answer"": ""noncausal""}"
"Donald Trump is suing two co-founders of Trump Media, Wes Moss and Andy Litinsky, for alleged mismanagement of his social media site, Truth Social. The lawsuit claims that the co-founders failed in their daily operations, causing damage to Trump Media & Technology Group (TMTG) and a decline in the stock price of its merger partner.",causalprobe.csv,0,1d,causal,,"Answer: {""answer"": ""causal""}"
Patrice Runner defrauded over 1.3 million Americans of more than $175 million by posing as a psychic. He has been sentenced to 10 years in prison. Runner promised wealth and happiness to his victims in exchange for money sent through the mail. The scheme involved sending letters claiming to be from well-known psychics and offering astral-clairvoyant forecasts.,causalprobe.csv,1,1d,causal,,"Output: {""answer"": ""causal""}"
"Ukraine's Prime Minister warns of a potential Third World War if Ukraine loses its conflict with Russia and urges the US Congress to pass a long-stalled foreign aid bill. The aid package includes funding for Ukraine, Israel, and the Indo-Pacific region. Russia downplays the impact of American aid on the battlefield, claiming the situation favors them. The Prime Minister emphasizes the urgent need for assistance to prevent Ukraine from falling and to maintain global security.",causalprobe.csv,0,1d,causal,,"Output: {""answer"": ""causal""}"
"Israel launched a missile attack on Iran overnight. Tensions between the two countries have escalated. The attack targeted the Isfahan region, with conflicting reports on the scale and impact of the strike. Iranian state media downplays the significance of the attack, claiming no casualties or damage.",causalprobe.csv,1,1d,noncausal,,"Answer: {""answer"": ""noncausal""}"
"The article discusses the persecution faced by non-religious individuals, including humanists, around the world. It highlights the lack of attention given to the non-religious in discussions about freedom of religion or belief, and calls for a review of the persecution faced by the non-religious, similar to the recent review conducted for persecuted Christians.",causalprobe.csv,0,1d,noncausal,,"Answer: {""answer"": ""noncausal""}"
"Indian troops fired into the Pakistan‑administered part of Kashmir. An 11‑year‑old Pakistani girl was killed and four other villagers were critically wounded. The incident occurred along the disputed border between India and Pakistan in the region of Kashmir, which is claimed by both countries. Tensions between the two nations have escalated since India revoked Kashmir's semi-autonomous status in August 2019.",causalprobe.csv,1,1d,causal,,"Output: {""answer"": ""causal""}"
"The CEO of Trump Media & Technology Group (TMTG), Devin Nunes, accused large trading firms, including Citadel Securities, of engaging in potential market manipulation through ""naked"" short-selling, which he claimed was responsible for the company's recent stock market woes. In response, Citadel Securities criticized Nunes, calling him a ""proverbial loser"" and suggesting that he would have been fired by Donald Trump on The Apprentice. Trump Media fired back, accusing Citadel of harming small investors.",causalprobe.csv,0,1d,causal,,"Answer: {""answer"": ""causal""}"
"A whistleblower alleged safety concerns and retaliation at Boeing. Usage of Boeing’s internal reporting service, Speak Up, has increased significantly. The whistleblower, Boeing engineer Sam Salehpour, raised issues about shortcuts taken in the production of the 787 Dreamliner and the 777 jet, leading to threats and exclusion from meetings. Despite Boeing's claims of zero tolerance for retaliation, Salehpour went public with his concerns. The surge in submissions to Speak Up indicates a heightened awareness and reporting of safety and quality concerns within the company.",causalprobe.csv,1,1d,causal,,"Answer: {""answer"": ""causal""}"
"Disappointing economic data has raised the likelihood of borrowing costs staying higher for longer, impacting mortgage borrowers in the UK. The delay in expected interest rate cuts by the Bank of England may lead to a ""rate shock"" for 1.6 million borrowers transitioning from cheaper fixed-rate mortgages to higher rates. Even if policymakers cut rates, it may not significantly reduce borrowing costs in the near term, affecting lenders' profitability.",causalprobe.csv,0,1d,causal,,"Answer: {""answer"": ""causal""}"
"A whistleblower at Boeing raised concerns about quality issues within the company and warned that unaddressed problems could put hundreds of lives at risk. The whistleblower, Sam Salehpour, identified gaps between key sections of the 787 Dreamliner that could lead to premature fatigue failure in airplane joints. Another witness, Ed Pierson, alleged a criminal cover-up following a cabin panel blowout incident. The Federal Aviation Administration is investigating these claims, and Salehpour has called for all 787 jets to be grounded for inspection.",causalprobe.csv,1,1d,causal,,"Output: {""answer"": ""causal""}"
"Trump Media & Technology Group, the owner of Truth Social, has announced plans to launch a streaming platform despite facing a significant decline in its shares since its stock market debut. The company aims to expand Truth Social beyond microblogging into livestreaming, offering news networks, religious channels, family-friendly films, and other content that has been suppressed on other platforms. The announcement of this ambitious expansion plan did not prevent TMTG's shares from continuing to fall, with trading remaining volatile.",causalprobe.csv,0,1d,noncausal,,"Answer: {""answer"": ""noncausal""}"
"UK car insurance premiums rose by 34% between the end of 2022 and the end of 2023. This increase is significantly larger than in other European countries. Despite this steep rise, the amount paid out for motor claims by UK insurers only increased by about 18% during the same period. This discrepancy has led to concerns about whether British drivers are being overcharged for car insurance.",causalprobe.csv,1,1d,noncausal,,"Answer: {""answer"": ""noncausal""}"
"Iran attacked Israel. Oil prices initially rose to a six‑month high but then fell after most of the missiles were destroyed by Israel’s allies. The attack did not impact oil supply, and OPEC has spare capacity to produce more oil if needed. However, analysts warn that a direct conflict between Israel and Iran could lead to oil prices rising above $100 a barrel.",causalprobe.csv,1,1d,noncausal,,"Answer: {""answer"": ""noncausal""}"
"Momofuku sent cease‑and‑desist letters to companies using “chili crunch” and “chile crunch” on their labels. They are attempting to seize control of the chili condiments market. Momofuku is trying to trademark ""chili crunch"" with the US Patent and Trademark Office, claiming ownership of the terms. This move has sparked controversy among small food businesses producing similar chili condiments.",causalprobe.csv,1,1d,noncausal,,"Answer: {""answer"": ""noncausal""}"
Charles Darwin University requested a federal inquiry not to publish submissions by three of its staff members who criticized the university's support for a gas and industrial development on Darwin Harbour. The academics expressed concerns about the environmental impacts of the proposed project and claimed that the university's official submission did not represent the views of the majority of staff and students.,causalprobe.csv,0,1d,noncausal,,"Answer: {""answer"": ""noncausal""}"
"Archaeological research on a Great Barrier Reef island uncovered 82 pottery pieces dating from 3,000 to 2,000 years ago. This finding challenges the belief that Aboriginal Australians did not make pottery. These findings challenge the long-held belief that Aboriginal Australians did not make pottery and suggest a connection between Indigenous Australians and other cultures across the Coral Sea. The discovery opens up new possibilities for Australian, Melanesian, and Pacific archaeology.",causalprobe.csv,1,1d,causal,,"Output: {""answer"": ""causal""}"
"The Charity Commission failed to investigate the Global Warming Policy Foundation. MPs are accusing the Commission of a legal breach. The MPs argue that the GWPF, which receives charitable status, is actually a lobbying organization that does not meet the criteria for charitable status. They claim that the GWPF is using charitable funds for non-charitable lobbying activities, distorting the public debate on climate change.",causalprobe.csv,1,1d,causal,,"Output: {""answer"": ""causal""}"
"Utilities used customers’ funds to promote a pro‑fossil fuel agenda through the American Gas Association. Advocates and Democratic senators gathered in Washington DC to criticize this practice. The AGA, funded by ratepayer dollars, has been actively working against climate efforts by lobbying against decarbonization measures, energy efficiency regulations, and state/municipal efforts to phase out gas. Despite claims of promoting environmental goals, the AGA has been accused of spreading misinformation and promoting ill-informed energy policy.",causalprobe.csv,1,1d,causal,,"Output: {""answer"": ""causal""}"
"The 2010 Equality Act does not cover volunteers against sexual harassment. Volunteers need equal protection under the law. The Act only protects employees, leaving volunteers vulnerable to discrimination and harassment. The author calls for volunteers to be included in the Act to ensure they have legal protection.",causalprobe.csv,1,1d,causal,,"Output: {""answer"": ""causal""}"
She ended up having another son instead of the daughter she hoped for. She feels disappointment and jealousy as she struggles to accept this.,causalprobe.csv,1,1d,noncausal,,"Output: {""answer"": ""noncausal""}"
"An inquest into the death of Jarrad Antonovich, who died after participating in a ""kambo"" ritual at a spiritual retreat in northern New South Wales, has been adjourned after new witnesses emerged. The inquest aims to determine the circumstances surrounding Antonovich's death, which occurred after he consumed ayahuasca and participated in the ritual. The court heard from witnesses who claimed that participants were urged not to discuss Antonovich's death by the spiritual leader and his inner circle.",causalprobe.csv,0,1d,noncausal,,"Answer: {""answer"": ""noncausal""}"
"Drinking diet soda is associated with impacts on insulin levels, appetite regulation, and gut health. It may also increase obesity risk and disrupt the gut microbiome.",causalprobe.csv,1,1d,causal,,"Output: {""answer"": ""causal""}"
Proper flossing technique can significantly reduce gum bleeding. Flossing helps remove plaque and food particles from between teeth that a toothbrush may not reach.,causalprobe.csv,1,1d,causal,,"Output: {""answer"": ""causal""}"
"A reader responds to an interview with Dr. Rachel Clarke, who mentioned being the first medical student to have a baby while studying in Oxford. The reader recalls a female student from 50 years ago who gave birth during medical school and continued on to qualify, as well as a male student who started a family before his finals. The reader notes that these occurrences were not seen as exceptional at the time.",causalprobe.csv,0,1d,noncausal,,"Output: {""answer"": ""noncausal""}"
"Delulu, originally an insult targeting obsessive fans who believed they could befriend or date their favorite stars, has evolved into a positive term among Gen Z. It now refers to self-deception as a form of self-care and self-belief beyond one's abilities. Delulu encourages individuals to manifest star quality and confidence through audacious leaps of faith.",causalprobe.csv,0,1d,noncausal,,"Answer: {""answer"": ""noncausal""}"
"Marvin is concerned about his girlfriend Lil's sedentary lifestyle, as she works from home all day without moving much. He suggests that Lil should start exercising to improve her physical and mental health, but Lil is resistant to the idea, claiming that she is naturally slim and does not enjoy exercise. Marvin believes that Lil's lack of physical activity is unhealthy and tries to encourage her to be more active.",causalprobe.csv,0,1d,causal,,"Output: {""answer"": ""causal""}"
"A new theory of gravity suggests that dark matter, which makes up a significant portion of the mass in the universe, may not actually exist. This theory, developed by Prof Jonathan Oppenheim, proposes that the wobbly nature of space-time can explain the expansion of the universe and galactic rotation without the need for dark matter or dark energy. While this theory challenges conventional scientific wisdom, it aims to unite quantum theory and general relativity, which are currently incompatible.",causalprobe.csv,0,1d,noncausal,,"Output: {""answer"": ""noncausal""}"
"Florida is currently experiencing a measles outbreak, with the state's surgeon general, Joseph Ladapo, providing controversial advice that contradicts official health recommendations. Ladapo, known for his vaccine-skeptic views and unconventional medical beliefs, has been criticized for his handling of the outbreak.",causalprobe.csv,0,1d,noncausal,,"Answer: {""answer"": ""noncausal""}"
"Frans de Waal, a renowned primatologist, spent half a century observing non-human primates and drawing parallels between their behavior and human social strategies. He challenged the prevailing belief that non-human apes were incapable of complex emotions and cognition, highlighting their capacity for empathy and social skills. De Waal's research focused on the social dynamics of primates, particularly chimpanzees and bonobos, revealing insights into leadership, cooperation, and conflict resolution within their societies.",causalprobe.csv,0,1d,noncausal,,"Answer: {""answer"": ""noncausal""}"
"Scientists have revealed the largest 3D map of the universe, containing over 6 million galaxies, which has provided insights into the nature of dark energy and the expansion of the universe. The map, created using data from the Dark Energy Spectroscopic Instrument (Desi), shows that the universe's expansion is accelerating. However, there are hints that dark energy may not be constant over time, challenging the standard model of cosmological constant dark energy.",causalprobe.csv,0,1d,causal,,"Output: {""answer"": ""causal""}"
"A meeting of leading cosmologists is being held to question the conventional view of the universe, which assumes that everything looks the same everywhere. Recent astronomical observations have challenged this view, suggesting anomalies such as uneven expansion rates, cosmic flows, and potential lopsidedness in the universe.",causalprobe.csv,0,1d,noncausal,,"Answer:

{""answer"": ""noncausal""}"
Citizen scientists in the SmartRivers programme reported a decline in the condition of the River Avon. This contradicts Environment Agency claims that water quality had not deteriorated over the last five years.,causalprobe.csv,1,1d,noncausal,,"Output: {""answer"": ""noncausal""}"
Evidence overwhelmingly showed Craig Wright did not author the bitcoin white paper or operate as Satoshi Nakamoto. The high court judge ruled he is not the creator of bitcoin.,causalprobe.csv,1,1d,noncausal,,"Output: {""answer"": ""noncausal""}"
"The British Library was targeted by cybercriminals last year, but they refused to pay the ransom demanded. The National Cyber Security Centre commends this decision, stating that paying ransoms does not guarantee access to data and encourages future attacks. The Centre emphasizes the importance of not condoning ransom payments to deter cybercriminals.",causalprobe.csv,0,1d,causal,,"Output: {""answer"": ""causal""}"
"The estate of George Carlin settled a lawsuit against a podcast using AI to mimic his voice. The settlement required removal of all content featuring Carlin’s voice, likeness, or image from the internet.",causalprobe.csv,1,1d,noncausal,,"Output: {""answer"": ""noncausal""}"
Google agreed to destroy billions of private browsing records. This action settles a lawsuit accusing the company of secretly tracking users in incognito mode.,causalprobe.csv,1,1d,causal,,"Answer: {""answer"": ""causal""}"
Instagram users will now see less political content in their recommendations and feed unless they specifically opt in. Flagged accounts can appeal if they believe the restriction was wrongly applied.,causalprobe.csv,1,1d,noncausal,,"Answer: {""answer"": ""noncausal""}"
"OpenAI responded to Elon Musk's lawsuit against the company, calling his claims ""frivolous"" and ""incoherent."" Musk alleged that OpenAI abandoned its founding mission of being a non-profit entity focused on sharing technology for the betterment of humanity. OpenAI denies these claims and states that no formal agreement existed between Musk and the company.",causalprobe.csv,0,1d,noncausal,,"Answer: {""answer"": ""noncausal""}"
